timestamp,customer_id,merchant_id,amount,channel,location
2025-10-21 09:56:06,118,502,37.49,mobile_money,Gweru
2025-09-25 02:39:01,115,501,473.39,mobile_money,Bulawayo
2025-05-16 15:45:04,149,505,17.64,card,Masvingo
2025-08-22 12:52:06,104,503,4587.85,mobile_money,Masvingo
2025-11-23 07:07:22,101,502,351.63,bank_transfer,Mutare
2025-04-23 03:17:30,101,505,133.44,bank_transfer,Bulawayo
2025-03-31 03:45:16,107,503,410.06,mobile_money,Harare
2025-10-01 02:52:29,115,502,393.35,mobile_money,Harare
2025-05-28 08:15:15,114,502,377.58,mobile_money,Harare
2025-11-14 08:19:11,124,502,128.9,card,Bulawayo
2025-09-27 04:53:49,141,503,151.08,card,Mutare
2025-10-20 17:41:47,138,503,322.93,card,Gweru
2025-02-16 13:37:22,135,503,100.1,card,Bulawayo
2025-03-18 23:07:54,111,505,197.22,bank_transfer,Bulawayo
2025-07-09 08:23:43,120,504,85.09,bank_transfer,Gweru
2025-11-25 21:53:28,107,504,450.13,card,Bulawayo
2025-01-22 08:14:08,148,501,167.74,mobile_money,Gweru
2025-06-20 19:44:26,139,502,165.68,card,Masvingo
2025-11-22 05:48:19,122,505,220.54,card,Masvingo
2025-12-12 15:51:59,123,502,3321.32,card,Gweru
2025-08-27 22:40:17,131,505,280.03,card,Bulawayo
2025-08-29 04:08:53,138,505,388.6,bank_transfer,Mutare
2025-05-17 07:14:15,126,505,416.28,mobile_money,Bulawayo
2025-08-11 23:06:07,111,504,56.23,mobile_money,Bulawayo
2025-07-14 19:25:39,129,505,2012.42,mobile_money,Harare
2025-09-14 15:06:11,121,504,335.34,card,Gweru
2025-10-18 18:40:17,149,504,130.6,card,Harare
2025-11-27 07:33:24,130,502,45.81,bank_transfer,Harare
2025-08-31 21:23:12,144,503,282.62,mobile_money,Masvingo
2025-05-20 20:43:42,113,504,318.7,card,Gweru
2025-10-27 17:27:07,136,504,77.85,mobile_money,Mutare
2025-05-08 05:48:07,102,504,340.72,mobile_money,Mutare
2025-02-05 00:06:23,146,502,337.09,card,Mutare
2025-04-16 21:17:32,133,505,278.9,bank_transfer,Masvingo
2025-09-22 15:34:54,136,502,221.56,bank_transfer,Harare
2025-08-31 04:00:40,135,503,70.7,bank_transfer,Bulawayo
2025-06-08 16:44:08,148,503,162.63,bank_transfer,Gweru
2025-10-28 09:12:28,103,503,438.46,bank_transfer,Bulawayo
2025-11-21 09:24:01,132,505,242.97,mobile_money,Masvingo
2025-01-23 07:03:30,126,501,314.32,card,Harare
2025-10-07 12:09:39,104,503,322.59,card,Mutare
2025-07-12 02:22:26,114,503,16.19,mobile_money,Mutare
2025-06-02 04:52:56,102,501,460.91,bank_transfer,Bulawayo
2025-06-05 03:23:09,140,502,68.78,card,Harare
2025-04-10 00:30:26,147,505,3488.81,bank_transfer,Mutare
2025-11-01 22:43:15,131,504,55.71,bank_transfer,Masvingo
2025-03-15 13:14:03,146,501,320.07,card,Masvingo
2025-02-19 06:30:39,142,504,74.58,bank_transfer,Gweru
2025-12-15 19:12:49,125,502,244.23,card,Harare
2025-09-08 07:35:58,108,503,48.66,bank_transfer,Bulawayo
2025-09-06 17:22:36,115,502,149.49,mobile_money,Bulawayo
2025-02-23 08:53:42,149,504,241.43,mobile_money,Mutare
2025-12-13 06:51:57,115,501,179.03,bank_transfer,Gweru
2025-06-13 15:09:55,137,501,162.28,card,Masvingo
2025-06-29 04:49:19,129,505,9.12,mobile_money,Gweru
2025-11-07 00:42:48,141,503,433.6,mobile_money,Gweru
2025-09-18 17:04:08,105,503,156.0,bank_transfer,Masvingo
2025-09-21 16:28:39,109,504,157.17,mobile_money,Harare
2025-01-30 03:44:47,135,503,99.01,mobile_money,Harare
2025-10-17 00:57:52,113,503,383.99,mobile_money,Harare
2025-10-01 20:09:18,148,505,148.23,bank_transfer,Bulawayo
2025-02-12 11:02:33,133,502,382.42,mobile_money,Bulawayo
2025-07-23 02:29:52,132,501,176.89,bank_transfer,Harare
2025-03-05 06:23:38,134,502,350.53,card,Masvingo
2025-04-12 13:22:36,117,503,215.37,bank_transfer,Gweru
2025-04-12 06:35:32,108,505,318.96,card,Mutare
2025-01-21 14:50:58,148,503,236.98,mobile_money,Masvingo
2025-06-12 22:15:40,120,504,18.57,mobile_money,Mutare
2025-11-15 18:00:36,139,504,154.02,bank_transfer,Gweru
2025-10-10 05:24:36,121,504,433.18,card,Gweru
2025-07-25 14:41:48,146,505,481.19,bank_transfer,Harare
2025-06-22 06:01:48,132,503,209.5,card,Mutare
2025-10-04 12:14:11,102,502,45.71,card,Bulawayo
2025-02-09 15:01:50,136,501,237.8,mobile_money,Masvingo
2025-05-24 05:29:24,124,502,163.9,bank_transfer,Mutare
2025-05-15 06:08:21,150,505,494.8,card,Harare
2025-05-16 17:41:31,115,503,480.5,mobile_money,Harare
2025-12-08 14:24:51,105,502,149.76,mobile_money,Mutare
2025-09-24 15:33:47,104,503,368.76,card,Harare
2025-04-08 22:28:52,128,501,35.61,card,Mutare
2025-03-15 18:05:11,128,501,332.56,mobile_money,Gweru
2025-09-11 07:01:13,119,502,46.67,card,Mutare
2025-05-09 02:52:35,141,503,248.63,bank_transfer,Gweru
2025-04-10 07:55:30,120,503,118.95,bank_transfer,Bulawayo
2025-12-28 22:24:22,107,504,409.02,card,Bulawayo
2025-05-11 19:38:42,115,503,71.86,card,Gweru
2025-05-12 03:28:44,149,505,267.28,mobile_money,Masvingo
2025-01-06 12:23:00,115,503,292.97,mobile_money,Harare
2025-07-19 16:02:47,128,501,476.68,bank_transfer,Gweru
2025-08-21 01:36:37,110,503,390.13,mobile_money,Mutare
2025-12-10 14:26:55,146,503,464.03,card,Harare
2025-02-03 23:21:27,113,505,482.83,mobile_money,Mutare
2025-07-14 07:19:15,144,504,3479.58,card,Harare
2025-01-30 03:39:43,102,502,435.41,bank_transfer,Mutare
2025-05-07 15:52:31,127,502,204.21,card,Harare
2025-10-16 04:58:17,146,501,436.01,bank_transfer,Masvingo
2025-12-30 03:47:47,129,501,332.52,card,Mutare
2025-08-12 12:33:51,127,505,206.18,bank_transfer,Masvingo
2025-05-12 10:26:56,129,504,198.62,mobile_money,Mutare
2025-08-20 00:12:06,128,502,359.62,card,Mutare
2025-03-08 14:07:30,133,502,423.23,mobile_money,Gweru
2025-01-26 21:08:35,123,501,53.41,mobile_money,Bulawayo
2025-07-05 11:47:26,138,504,330.79,card,Gweru
2025-12-12 14:29:59,134,502,159.34,card,Bulawayo
2025-03-23 19:10:52,103,501,8.78,mobile_money,Gweru
2025-05-17 20:04:35,129,502,82.48,card,Gweru
2025-07-29 16:26:07,136,502,215.14,card,Masvingo
2025-12-03 17:41:40,109,502,300.32,card,Gweru
2025-07-29 13:50:35,101,501,151.03,mobile_money,Masvingo
2025-06-15 23:06:57,129,505,132.99,mobile_money,Mutare
2025-06-15 17:08:46,122,505,212.48,bank_transfer,Bulawayo
2025-03-25 14:28:07,129,501,216.38,mobile_money,Masvingo
2025-08-17 23:58:09,113,502,246.88,bank_transfer,Bulawayo
2025-08-09 20:17:00,129,505,352.97,card,Bulawayo
2025-09-02 23:40:35,105,504,476.57,mobile_money,Gweru
2025-01-13 08:51:09,144,502,49.49,bank_transfer,Bulawayo
2025-12-15 13:23:44,108,505,79.73,card,Masvingo
2025-08-05 13:46:25,136,505,37.71,bank_transfer,Bulawayo
2025-02-25 16:04:08,149,504,443.97,mobile_money,Masvingo
2025-01-10 07:04:13,120,501,469.32,card,Harare
2025-05-12 08:25:10,142,502,474.45,bank_transfer,Masvingo
2025-07-25 05:06:10,118,503,280.75,mobile_money,Harare
2025-05-26 22:58:23,139,504,281.97,mobile_money,Mutare
2025-09-26 11:29:05,107,504,81.14,bank_transfer,Bulawayo
2025-02-09 17:10:18,137,503,177.19,card,Mutare
2025-05-07 20:33:36,148,502,183.07,bank_transfer,Mutare
2025-06-25 03:18:12,120,501,12.13,card,Masvingo
2025-04-13 14:51:51,131,504,348.02,mobile_money,Mutare
2025-02-21 04:20:00,147,501,339.3,mobile_money,Masvingo
2025-06-24 01:18:09,101,501,348.66,bank_transfer,Gweru
2025-03-20 08:08:30,140,504,135.51,bank_transfer,Mutare
2025-11-18 04:49:13,101,503,209.43,bank_transfer,Masvingo
2025-08-25 22:41:45,136,505,496.93,bank_transfer,Bulawayo
2025-05-19 20:57:13,127,503,257.28,card,Bulawayo
2025-02-22 08:36:13,134,503,284.53,mobile_money,Harare
2025-10-09 10:41:42,126,504,93.76,card,Harare
2025-08-11 16:23:32,126,504,114.97,bank_transfer,Harare
2025-04-01 07:51:56,113,501,238.57,card,Harare
2025-08-20 14:03:07,135,505,261.14,card,Masvingo
2025-03-24 19:19:58,136,504,190.9,bank_transfer,Mutare
2025-02-11 08:15:11,138,503,416.36,mobile_money,Gweru
2025-12-22 19:03:35,142,504,188.63,bank_transfer,Harare
2025-03-31 03:26:57,115,504,133.28,bank_transfer,Harare
2025-02-07 09:52:39,114,502,269.21,card,Gweru
2025-09-20 15:59:52,132,504,3403.47,bank_transfer,Gweru
2025-07-13 01:45:09,147,502,183.28,mobile_money,Gweru
2025-02-02 23:30:15,118,501,431.24,bank_transfer,Mutare
2025-07-16 17:30:15,126,503,200.84,bank_transfer,Mutare
2025-08-26 11:12:15,139,502,49.02,card,Harare
2025-11-12 06:44:21,121,502,8.49,mobile_money,Mutare
2025-05-15 10:49:32,118,504,210.69,bank_transfer,Masvingo
2025-08-11 11:48:14,111,502,4650.41,mobile_money,Harare
2025-12-10 13:54:16,118,505,18.71,bank_transfer,Bulawayo
2025-11-19 06:34:58,143,502,66.15,mobile_money,Gweru
2025-01-09 22:38:43,136,501,11.51,mobile_money,Gweru
2025-10-18 16:31:08,137,505,3138.71,mobile_money,Harare
2025-08-11 00:14:07,108,503,364.24,bank_transfer,Harare
2025-07-18 22:11:12,114,502,424.8,card,Masvingo
2025-04-30 02:49:39,112,504,76.3,mobile_money,Masvingo
2025-10-06 02:30:02,137,503,206.74,card,Gweru
2025-09-12 02:21:24,115,504,447.74,card,Mutare
2025-02-03 21:24:23,148,501,9.55,bank_transfer,Harare
2025-11-21 19:51:26,114,504,447.71,card,Gweru
2025-02-15 15:13:44,115,505,348.62,bank_transfer,Harare
2025-09-06 22:18:50,143,501,413.43,bank_transfer,Masvingo
2025-05-25 06:06:20,138,504,271.68,mobile_money,Bulawayo
2025-10-31 21:39:32,136,502,434.02,bank_transfer,Gweru
2025-07-05 04:46:51,114,504,196.5,bank_transfer,Gweru
2025-09-23 04:47:36,108,502,354.57,card,Gweru
2025-03-11 23:53:46,103,502,294.32,mobile_money,Masvingo
2025-07-06 13:16:49,144,505,252.59,card,Masvingo
2025-12-06 04:40:38,118,504,34.35,mobile_money,Gweru
2025-04-08 09:56:25,107,504,54.23,card,Harare
2025-10-03 01:25:28,149,503,96.44,card,Gweru
2025-02-24 10:52:18,107,504,377.81,bank_transfer,Mutare
2025-12-17 23:38:24,114,502,423.56,card,Bulawayo
2025-04-23 12:11:07,136,505,3738.62,card,Mutare
2025-01-01 02:58:17,144,501,487.04,card,Masvingo
2025-05-26 14:05:42,116,502,57.04,mobile_money,Masvingo
2025-08-29 08:02:31,137,503,436.46,bank_transfer,Bulawayo
2025-10-16 08:37:13,128,503,89.65,mobile_money,Bulawayo
2025-10-25 20:38:56,139,501,409.68,card,Harare
2025-05-28 16:15:42,131,504,405.44,card,Masvingo
2025-08-03 19:46:40,137,502,250.04,mobile_money,Masvingo
2025-10-24 02:31:34,134,501,76.18,bank_transfer,Mutare
2025-06-08 12:30:30,129,502,236.61,bank_transfer,Bulawayo
2025-10-01 10:13:14,126,505,472.36,mobile_money,Gweru
2025-02-14 05:05:12,150,501,137.66,bank_transfer,Mutare
2025-05-29 14:23:16,144,505,397.94,bank_transfer,Masvingo
2025-02-19 13:26:48,106,505,414.13,mobile_money,Harare
2025-05-28 06:53:27,130,504,3165.2,card,Mutare
2025-12-02 09:52:11,149,501,284.36,card,Masvingo
2025-05-28 05:53:23,140,504,358.92,mobile_money,Gweru
2025-05-01 08:11:48,103,505,436.68,mobile_money,Masvingo
2025-01-22 08:08:41,122,502,108.67,bank_transfer,Masvingo
2025-10-27 09:11:09,124,504,108.82,mobile_money,Bulawayo
2025-12-10 13:02:28,147,502,101.94,card,Mutare
2025-11-05 17:22:12,127,503,237.28,bank_transfer,Gweru
2025-12-10 20:41:53,122,503,428.91,mobile_money,Bulawayo
2025-03-16 14:14:38,115,505,280.28,mobile_money,Bulawayo
2025-03-03 00:53:30,127,503,212.95,card,Bulawayo
2025-06-14 18:29:12,104,501,264.01,card,Masvingo
2025-01-14 14:10:00,142,505,115.06,mobile_money,Harare
2025-05-30 04:03:09,148,501,200.43,card,Masvingo
2025-11-26 17:24:53,140,504,332.28,card,Harare
2025-09-29 22:24:50,131,502,84.0,bank_transfer,Bulawayo
2025-06-26 12:58:21,139,505,455.93,mobile_money,Bulawayo
2025-05-23 06:47:54,123,503,247.73,mobile_money,Masvingo
2025-09-27 01:54:01,140,502,387.02,card,Bulawayo
2025-11-14 00:18:59,125,503,115.84,mobile_money,Gweru
2025-11-09 21:17:27,110,503,156.97,card,Harare
2025-12-08 07:03:43,133,505,131.51,card,Gweru
2025-05-19 12:15:17,105,503,199.82,card,Mutare
2025-11-20 21:26:45,144,504,403.83,mobile_money,Masvingo
2025-09-20 22:55:06,138,502,390.81,card,Gweru
2025-10-03 19:53:40,127,502,270.5,bank_transfer,Bulawayo
2025-06-09 08:01:19,123,504,378.28,card,Mutare
2025-01-02 20:54:09,127,505,272.2,card,Harare
2025-11-28 17:15:25,101,505,82.1,mobile_money,Mutare
2025-12-16 21:21:03,115,501,211.14,card,Harare
2025-01-20 14:04:16,113,502,195.89,bank_transfer,Masvingo
2025-02-25 02:51:31,122,502,365.09,mobile_money,Gweru
2025-04-12 16:07:52,109,503,253.63,mobile_money,Gweru
2025-08-25 16:27:00,117,502,258.63,bank_transfer,Gweru
2025-03-01 04:31:49,110,501,297.48,bank_transfer,Bulawayo
2025-09-21 11:26:49,125,505,13.69,bank_transfer,Bulawayo
2025-10-05 20:54:49,114,501,432.39,mobile_money,Mutare
2025-03-21 07:18:21,106,505,399.48,bank_transfer,Harare
2025-03-05 00:41:51,141,502,414.43,card,Mutare
2025-10-27 06:44:54,109,505,107.84,bank_transfer,Mutare
2025-11-28 01:13:17,123,505,293.98,bank_transfer,Harare
2025-06-15 00:00:17,122,501,355.04,card,Gweru
2025-07-01 13:23:58,140,505,474.55,card,Mutare
2025-09-29 04:36:18,149,501,340.36,bank_transfer,Harare
2025-07-09 14:22:12,120,505,45.26,mobile_money,Mutare
2025-01-03 09:59:54,112,504,351.79,card,Mutare
2025-10-11 20:33:53,115,503,40.55,bank_transfer,Harare
2025-05-29 13:10:26,101,502,30.08,bank_transfer,Harare
2025-03-26 21:30:04,125,502,263.02,mobile_money,Bulawayo
2025-01-06 17:26:57,106,504,456.14,bank_transfer,Gweru
2025-05-21 11:31:35,138,501,220.56,card,Harare
2025-02-19 21:01:09,124,505,2857.19,bank_transfer,Gweru
2025-09-11 11:37:30,117,502,69.31,card,Mutare
2025-04-02 06:20:21,117,505,466.09,card,Mutare
2025-02-16 07:51:02,126,502,16.11,card,Gweru
2025-10-25 05:35:03,137,504,109.02,bank_transfer,Masvingo
2025-07-12 05:14:38,104,502,301.86,card,Masvingo
2025-02-12 22:12:21,122,504,303.41,card,Mutare
2025-08-31 08:56:29,149,505,371.93,bank_transfer,Mutare
2025-08-15 02:05:03,112,501,123.95,mobile_money,Harare
2025-07-11 10:06:21,107,505,424.41,bank_transfer,Gweru
2025-08-10 17:59:35,128,504,355.94,mobile_money,Mutare
2025-08-25 15:33:43,144,503,165.4,card,Bulawayo
2025-11-04 07:27:53,139,505,221.04,bank_transfer,Mutare
2025-03-04 12:15:57,149,502,496.2,bank_transfer,Harare
2025-11-22 11:24:03,143,502,141.15,bank_transfer,Gweru
2025-07-19 21:38:48,111,503,239.42,bank_transfer,Gweru
2025-05-11 12:59:40,137,501,440.77,mobile_money,Gweru
2025-08-04 05:09:36,147,503,431.36,bank_transfer,Bulawayo
2025-07-29 11:06:41,118,505,472.35,card,Harare
2025-10-13 06:42:00,118,502,107.34,bank_transfer,Masvingo
2025-01-25 05:11:19,137,503,299.28,bank_transfer,Masvingo
2025-02-01 06:25:57,109,502,389.17,bank_transfer,Bulawayo
2025-02-19 17:30:33,111,505,351.86,bank_transfer,Gweru
2025-08-12 11:37:34,120,504,267.62,bank_transfer,Gweru
2025-02-19 11:06:06,132,504,225.27,bank_transfer,Mutare
2025-10-24 09:57:49,141,502,305.38,card,Bulawayo
2025-11-27 10:14:09,140,502,4573.68,bank_transfer,Gweru
2025-06-09 01:08:25,124,505,472.93,mobile_money,Bulawayo
2025-03-31 07:58:17,115,502,271.62,card,Mutare
2025-08-15 15:26:47,103,503,164.02,mobile_money,Gweru
2025-07-22 19:31:22,150,505,84.42,card,Mutare
2025-05-29 16:05:19,141,502,164.03,card,Harare
2025-03-08 08:12:44,118,501,415.37,mobile_money,Masvingo
2025-08-24 12:54:28,102,501,96.92,card,Bulawayo
2025-12-14 01:52:49,111,505,310.27,card,Gweru
2025-08-31 11:32:41,114,504,194.0,card,Harare
2025-04-21 03:20:31,114,504,91.59,mobile_money,Gweru
2025-08-15 17:05:46,150,502,380.02,card,Bulawayo
2025-02-19 22:20:58,109,503,396.94,mobile_money,Mutare
2025-03-29 18:14:43,105,501,64.69,card,Harare
2025-07-14 03:24:54,126,502,320.93,bank_transfer,Harare
2025-07-08 02:22:25,103,504,360.77,bank_transfer,Gweru
2025-05-05 21:00:02,124,503,274.85,card,Gweru
2025-01-13 08:25:45,101,505,167.56,bank_transfer,Masvingo
2025-09-19 01:02:33,121,501,293.72,mobile_money,Harare
2025-10-29 08:37:21,116,505,21.54,bank_transfer,Harare
2025-02-21 08:28:35,106,501,487.04,mobile_money,Harare
2025-11-30 16:24:57,131,504,220.8,card,Harare
2025-06-01 04:52:23,117,502,382.14,bank_transfer,Bulawayo
2025-12-08 02:33:48,136,504,245.4,mobile_money,Masvingo
2025-03-30 06:09:44,137,502,3027.11,bank_transfer,Bulawayo
2025-06-01 23:28:20,122,505,82.57,bank_transfer,Harare
2025-08-10 06:15:02,108,505,418.11,mobile_money,Bulawayo
2025-04-13 06:05:29,136,501,281.81,bank_transfer,Bulawayo
2025-08-25 04:47:40,132,501,292.98,card,Masvingo
2025-12-23 07:22:04,132,504,79.16,mobile_money,Bulawayo
2025-03-11 01:30:09,131,504,3132.01,mobile_money,Mutare
2025-12-17 05:27:48,137,502,92.75,mobile_money,Harare
2025-01-23 00:25:29,129,505,354.63,mobile_money,Masvingo
2025-09-17 02:40:15,113,504,464.1,bank_transfer,Bulawayo
2025-05-10 04:03:22,137,503,461.89,mobile_money,Masvingo
2025-08-05 12:57:10,121,505,121.13,mobile_money,Masvingo
2025-09-16 02:24:53,101,503,161.71,mobile_money,Masvingo
2025-04-16 14:18:30,136,502,39.99,bank_transfer,Bulawayo
2025-01-09 16:38:17,135,502,241.23,bank_transfer,Harare
2025-07-07 15:54:44,102,505,84.29,mobile_money,Mutare
2025-04-01 06:33:06,146,505,243.16,card,Harare
2025-07-17 01:47:16,140,502,436.77,card,Bulawayo
2025-09-30 04:54:03,149,503,367.45,mobile_money,Gweru
2025-03-14 07:01:43,142,502,52.85,card,Bulawayo
2025-02-18 15:35:31,110,504,229.05,card,Harare
2025-05-16 15:21:46,109,502,4796.21,mobile_money,Bulawayo
2025-06-17 21:00:16,147,505,257.23,card,Bulawayo
2025-10-31 22:34:13,108,505,234.38,card,Gweru
2025-01-14 10:06:46,146,504,213.08,mobile_money,Masvingo
2025-12-16 13:05:12,140,502,8.48,card,Mutare
2025-10-27 11:25:21,107,502,448.34,bank_transfer,Mutare
2025-11-13 05:32:07,121,505,265.76,bank_transfer,Bulawayo
2025-01-14 07:35:25,122,505,266.76,card,Bulawayo
2025-07-10 03:38:10,105,504,281.1,card,Masvingo
2025-01-24 05:31:07,149,502,456.14,bank_transfer,Bulawayo
2025-04-03 17:06:41,133,505,421.7,card,Harare
2025-02-22 02:19:55,137,501,16.84,mobile_money,Bulawayo
2025-03-18 13:48:19,115,501,167.78,bank_transfer,Masvingo
2025-01-28 23:34:00,108,503,410.1,bank_transfer,Bulawayo
2025-10-31 05:27:35,107,503,63.12,mobile_money,Masvingo
2025-03-17 21:47:32,116,505,244.19,bank_transfer,Masvingo
2025-09-01 17:27:08,134,503,51.48,mobile_money,Bulawayo
2025-11-23 07:20:13,101,502,333.54,bank_transfer,Harare
2025-09-08 11:54:31,128,504,227.04,bank_transfer,Bulawayo
2025-04-18 18:34:00,102,503,4446.86,bank_transfer,Bulawayo
2025-07-22 14:16:33,149,501,148.97,card,Mutare
2025-12-03 22:03:24,103,505,196.87,card,Bulawayo
2025-08-11 21:01:10,144,502,96.82,mobile_money,Bulawayo
2025-06-09 09:59:47,123,503,194.38,bank_transfer,Mutare
2025-08-27 11:32:02,131,504,104.62,mobile_money,Harare
2025-03-10 21:51:44,138,503,398.11,mobile_money,Gweru
2025-01-26 17:05:43,107,502,350.71,mobile_money,Bulawayo
2025-09-14 01:18:22,150,501,98.56,card,Gweru
2025-09-12 06:42:11,131,501,494.86,card,Masvingo
2025-08-19 04:09:31,137,503,379.41,mobile_money,Gweru
2025-07-05 21:47:31,140,502,3935.91,mobile_money,Mutare
2025-09-16 21:59:54,127,502,267.01,mobile_money,Masvingo
2025-11-10 13:26:32,122,501,138.0,bank_transfer,Bulawayo
2025-03-09 00:42:15,126,504,156.68,bank_transfer,Bulawayo
2025-02-02 06:43:59,126,503,359.93,card,Gweru
2025-01-21 20:55:44,111,503,25.42,mobile_money,Mutare
2025-05-27 10:29:04,101,503,354.28,card,Masvingo
2025-06-04 04:49:48,124,504,437.45,mobile_money,Gweru
2025-03-18 04:56:13,109,504,413.34,mobile_money,Bulawayo
2025-07-09 17:52:57,106,503,108.02,card,Gweru
2025-05-05 23:16:08,144,503,229.08,bank_transfer,Harare
2025-06-25 07:10:00,102,504,179.89,bank_transfer,Bulawayo
2025-01-01 05:00:54,107,503,149.22,mobile_money,Bulawayo
2025-04-29 12:56:45,116,501,166.45,card,Masvingo
2025-07-01 12:14:03,149,501,120.74,card,Masvingo
2025-03-27 08:38:13,147,502,389.17,bank_transfer,Gweru
2025-07-31 03:30:05,105,502,222.47,bank_transfer,Bulawayo
2025-12-09 23:04:55,102,505,266.29,bank_transfer,Mutare
2025-02-22 03:26:22,113,504,33.22,mobile_money,Gweru
2025-07-13 23:50:06,113,501,154.02,bank_transfer,Harare
2025-03-07 23:07:31,140,501,253.15,mobile_money,Harare
2025-09-20 16:05:11,145,505,307.68,bank_transfer,Harare
2025-05-04 16:32:08,119,505,272.01,bank_transfer,Bulawayo
2025-03-05 22:05:34,135,503,210.38,card,Gweru
2025-03-10 13:11:01,102,504,452.48,mobile_money,Masvingo
2025-04-10 04:22:40,127,502,428.23,card,Harare
2025-07-25 17:04:34,126,501,91.73,bank_transfer,Harare
2025-05-02 23:23:26,108,502,284.97,bank_transfer,Mutare
2025-04-16 19:39:43,118,505,395.52,card,Bulawayo
2025-06-06 02:47:18,108,503,438.75,bank_transfer,Masvingo
2025-08-19 04:43:19,122,504,167.83,card,Harare
2025-09-15 04:50:43,107,505,355.95,card,Bulawayo
2025-11-19 20:50:23,148,501,319.27,mobile_money,Masvingo
2025-08-30 15:13:50,114,505,474.03,card,Mutare
2025-09-19 18:21:55,106,505,191.17,card,Mutare
2025-10-15 04:55:14,137,505,4358.37,bank_transfer,Harare
2025-04-12 23:17:39,127,502,98.22,bank_transfer,Harare
2025-06-29 08:34:56,139,502,397.03,mobile_money,Harare
2025-08-13 17:43:36,130,502,453.33,card,Gweru
2025-05-03 08:08:15,128,503,120.96,card,Mutare
2025-02-07 19:46:39,135,505,16.27,card,Harare
2025-03-27 12:28:43,147,505,340.98,bank_transfer,Masvingo
2025-06-06 03:09:50,113,504,457.33,card,Mutare
2025-11-13 09:18:05,105,501,153.02,card,Harare
2025-05-25 00:23:11,120,501,435.56,card,Mutare
2025-07-29 14:47:33,145,505,12.93,bank_transfer,Gweru
2025-10-02 02:08:23,134,504,165.08,bank_transfer,Gweru
2025-01-13 15:51:07,107,501,228.73,bank_transfer,Bulawayo
2025-10-17 09:55:19,110,505,362.47,bank_transfer,Gweru
2025-02-11 19:51:14,121,503,10.54,mobile_money,Masvingo
2025-11-11 22:54:32,130,501,471.43,bank_transfer,Mutare
2025-04-05 02:14:30,102,502,490.75,mobile_money,Mutare
2025-10-30 10:35:02,128,503,4444.98,bank_transfer,Mutare
2025-06-21 13:52:26,119,502,141.11,card,Harare
2025-02-17 21:23:24,144,505,301.29,bank_transfer,Masvingo
2025-05-01 04:05:33,136,505,63.96,card,Bulawayo
2025-01-31 01:39:29,150,503,2450.13,card,Harare
2025-05-07 02:58:35,148,503,244.75,mobile_money,Gweru
2025-01-02 16:52:37,130,501,385.17,bank_transfer,Bulawayo
2025-05-09 04:31:30,123,503,448.55,card,Mutare
2025-12-29 00:24:42,130,502,419.78,card,Harare
2025-04-27 07:01:00,132,502,64.91,card,Bulawayo
2025-07-23 19:20:14,115,501,248.05,card,Bulawayo
2025-11-08 18:05:09,102,503,197.6,bank_transfer,Masvingo
2025-08-05 19:16:57,122,505,2675.29,mobile_money,Mutare
2025-07-26 04:33:40,132,502,2992.61,mobile_money,Harare
2025-12-27 21:04:58,104,503,66.56,mobile_money,Mutare
2025-08-20 21:14:54,114,505,342.82,mobile_money,Mutare
2025-02-18 03:30:19,149,501,137.0,card,Gweru
2025-08-25 12:25:40,111,505,218.62,bank_transfer,Masvingo
2025-02-08 21:58:09,110,502,138.01,card,Gweru
2025-07-21 18:13:59,121,501,358.16,bank_transfer,Masvingo
2025-06-02 07:03:33,108,504,39.54,card,Harare
2025-07-24 17:32:02,130,505,457.73,bank_transfer,Harare
2025-07-24 11:27:38,113,501,462.22,card,Mutare
2025-12-14 17:08:52,142,504,145.05,mobile_money,Masvingo
2025-03-08 16:27:08,111,501,231.95,card,Harare
2025-07-30 11:25:31,132,501,4723.36,mobile_money,Gweru
2025-07-03 20:47:38,146,504,410.22,card,Mutare
2025-01-18 17:03:58,117,502,136.49,mobile_money,Mutare
2025-05-24 21:39:51,119,503,306.41,mobile_money,Bulawayo
2025-12-10 14:04:22,117,504,405.96,bank_transfer,Masvingo
2025-03-01 06:45:32,135,501,383.51,bank_transfer,Harare
2025-03-19 14:53:27,130,504,59.02,card,Masvingo
2025-05-01 05:07:07,118,503,481.48,mobile_money,Gweru
2025-05-20 13:56:18,136,504,360.09,card,Mutare
2025-07-07 12:36:17,146,504,418.56,mobile_money,Mutare
2025-09-02 22:03:48,143,501,170.83,bank_transfer,Gweru
2025-05-14 23:43:34,107,504,4359.79,mobile_money,Harare
2025-01-01 19:59:34,120,505,495.71,bank_transfer,Mutare
2025-08-08 11:04:29,127,504,481.49,card,Mutare
2025-10-16 12:30:51,128,501,250.15,card,Harare
2025-05-03 05:59:16,143,503,461.21,mobile_money,Masvingo
2025-12-19 15:04:45,107,501,482.53,card,Mutare
2025-02-14 12:15:16,139,502,321.9,mobile_money,Bulawayo
2025-04-20 16:01:28,105,501,483.77,bank_transfer,Harare
2025-09-13 09:35:07,114,503,88.57,bank_transfer,Mutare
2025-11-13 03:32:42,106,505,54.8,card,Harare
2025-07-01 19:44:11,112,505,183.89,card,Masvingo
2025-05-16 19:31:12,130,501,267.69,mobile_money,Gweru
2025-09-15 23:51:01,125,505,427.96,bank_transfer,Harare
2025-02-12 02:26:53,137,502,396.95,card,Gweru
2025-07-14 14:32:44,117,505,486.11,mobile_money,Harare
