timestamp,customer_id,merchant_id,amount,channel,location,processed
2025-11-04 22:30:01,111,503,99.82,mobile_money,Masvingo,0
2025-11-07 04:34:38,118,503,181.75,mobile_money,Harare,1
2025-11-06 12:13:15,104,509,322.43,bank_transfer,Mutare,0
2025-11-07 09:31:05,110,504,214.19,mobile_money,Masvingo,0
2025-11-07 08:24:46,131,503,84.1,card,Gweru,0
2025-11-07 06:19:13,112,505,3478.59,card,Gweru,0
2025-11-06 04:05:37,126,510,172.27,bank_transfer,Gweru,0
2025-11-04 19:22:24,138,510,104.39,bank_transfer,Bulawayo,0
2025-11-06 15:34:10,137,509,227.65,card,Gweru,1
2025-11-07 07:17:52,123,504,473.41,mobile_money,Gweru,0
2025-11-03 20:21:51,145,509,465.41,mobile_money,Harare,1
2025-11-04 13:24:28,143,501,4700.64,bank_transfer,Bulawayo,0
2025-11-06 23:24:40,114,509,138.73,mobile_money,Harare,0
2025-11-01 12:47:02,144,508,422.08,mobile_money,Bulawayo,0
2025-11-06 14:47:44,112,504,328.19,bank_transfer,Mutare,0
2025-11-05 20:03:36,126,510,248.63,bank_transfer,Gweru,0
2025-11-06 06:47:07,118,501,95.14,card,Gweru,0
2025-11-01 09:03:27,106,509,468.24,bank_transfer,Gweru,0
2025-11-07 09:17:41,133,508,194.75,card,Bulawayo,0
2025-11-07 12:57:51,125,501,284.49,card,Mutare,0
2025-11-04 05:02:52,150,510,357.51,mobile_money,Masvingo,0
2025-11-03 04:32:43,127,510,183.28,mobile_money,Mutare,0
2025-11-06 12:22:38,114,501,346.74,card,Harare,0
2025-11-02 16:45:09,134,506,166.5,mobile_money,Bulawayo,0
2025-11-02 06:54:28,127,510,419.53,mobile_money,Masvingo,0
2025-11-02 07:20:35,133,508,147.71,card,Mutare,0
2025-11-05 18:19:19,111,509,224.52,bank_transfer,Harare,0
2025-11-05 02:26:49,137,501,313.08,mobile_money,Bulawayo,0
2025-11-03 15:22:54,101,502,7.55,card,Mutare,0
2025-11-05 13:42:04,115,504,346.69,bank_transfer,Mutare,0
2025-11-07 07:50:45,127,502,153.67,card,Gweru,0
2025-11-04 05:33:46,141,501,189.5,mobile_money,Harare,1
2025-11-02 01:41:48,149,501,6.59,card,Masvingo,1
2025-11-06 03:49:28,139,506,79.92,bank_transfer,Gweru,0
2025-11-04 02:52:37,147,510,460.05,bank_transfer,Harare,1
2025-11-06 08:31:23,117,508,370.53,bank_transfer,Harare,0
2025-11-01 09:23:39,143,510,258.08,mobile_money,Bulawayo,0
2025-11-03 16:23:46,150,507,483.51,card,Harare,0
2025-11-05 05:22:54,114,504,494.49,card,Harare,0
2025-11-07 07:41:19,132,505,431.0,bank_transfer,Masvingo,0
2025-11-01 10:49:06,142,510,272.68,bank_transfer,Gweru,1
2025-11-01 10:11:25,113,505,141.19,bank_transfer,Harare,0
2025-11-02 11:04:29,138,503,30.28,card,Mutare,0
2025-11-04 11:50:36,102,506,33.78,bank_transfer,Mutare,1
2025-11-04 10:58:08,138,509,275.46,mobile_money,Gweru,1
2025-11-06 04:52:06,104,505,359.73,bank_transfer,Gweru,0
2025-11-04 07:21:49,140,506,463.56,mobile_money,Harare,0
2025-11-05 05:23:14,107,503,123.17,bank_transfer,Harare,0
2025-11-03 07:09:29,141,502,182.13,bank_transfer,Harare,0
2025-11-07 05:46:49,110,506,54.76,bank_transfer,Gweru,1
2025-11-01 09:33:53,137,509,333.31,mobile_money,Harare,0
2025-11-03 12:35:40,135,506,362.04,bank_transfer,Bulawayo,1
2025-11-02 17:33:22,106,506,301.78,card,Masvingo,0
2025-11-05 08:21:24,134,501,425.74,card,Bulawayo,1
2025-11-02 18:53:58,124,505,219.94,card,Masvingo,0
2025-11-02 17:42:49,132,509,303.64,card,Mutare,0
2025-11-02 06:16:49,131,508,269.55,bank_transfer,Gweru,0
2025-11-02 01:08:41,107,505,299.91,mobile_money,Bulawayo,0
2025-11-05 21:50:30,102,508,349.8,mobile_money,Bulawayo,0
2025-11-07 11:13:21,107,505,22.79,mobile_money,Bulawayo,0
2025-11-03 21:25:13,133,503,62.68,mobile_money,Harare,0
2025-11-02 23:43:24,148,509,244.38,card,Harare,1
2025-11-04 23:20:22,129,506,50.18,card,Mutare,0
2025-11-04 19:26:27,128,503,235.82,bank_transfer,Gweru,0
2025-11-04 23:27:37,138,507,77.61,card,Masvingo,0
2025-11-06 22:18:26,137,510,260.62,card,Mutare,0
2025-11-03 22:11:54,130,509,83.65,mobile_money,Harare,0
2025-11-02 22:06:22,117,508,85.39,mobile_money,Harare,0
2025-11-04 18:54:49,134,507,18.2,bank_transfer,Gweru,1
2025-11-05 07:50:12,127,507,267.06,mobile_money,Masvingo,0
2025-11-03 10:50:55,113,503,290.53,card,Bulawayo,0
2025-11-04 06:36:54,150,502,241.1,mobile_money,Bulawayo,0
2025-11-05 23:37:07,129,503,4780.16,bank_transfer,Gweru,0
2025-11-02 05:02:55,136,503,139.27,card,Harare,0
2025-11-04 06:46:29,139,508,495.75,mobile_money,Mutare,0
2025-11-05 20:47:36,112,510,190.82,mobile_money,Bulawayo,0
2025-11-03 06:32:23,116,505,294.83,bank_transfer,Harare,0
2025-11-05 13:25:44,124,509,374.92,bank_transfer,Harare,0
2025-11-04 18:24:02,102,509,321.16,bank_transfer,Masvingo,1
2025-11-01 22:14:20,140,501,123.66,mobile_money,Gweru,0
2025-11-01 16:50:52,124,505,231.07,card,Harare,0
2025-11-06 19:44:25,122,506,257.83,mobile_money,Mutare,0
2025-11-03 18:51:12,141,506,137.74,bank_transfer,Mutare,0
2025-11-05 20:58:40,120,501,137.15,mobile_money,Mutare,0
2025-11-06 04:59:27,140,509,272.66,mobile_money,Masvingo,0
2025-11-05 04:13:15,111,506,7.66,bank_transfer,Masvingo,0
2025-11-02 19:40:57,103,503,423.5,bank_transfer,Harare,1
2025-11-04 11:58:19,135,509,177.46,bank_transfer,Mutare,0
2025-11-05 01:05:46,125,509,5.98,mobile_money,Mutare,0
2025-11-03 20:22:29,104,501,350.21,bank_transfer,Bulawayo,1
2025-11-02 17:51:56,133,510,195.66,card,Harare,0
2025-11-07 00:05:37,116,509,460.91,card,Mutare,0
2025-11-05 06:27:14,114,502,4931.18,mobile_money,Gweru,0
2025-11-03 15:42:27,136,508,316.33,card,Bulawayo,0
2025-11-06 03:20:45,131,510,395.55,bank_transfer,Mutare,0
2025-11-07 07:08:43,108,508,265.5,bank_transfer,Harare,0
2025-11-04 01:51:58,110,503,361.42,bank_transfer,Mutare,0
2025-11-04 05:20:56,117,501,14.02,bank_transfer,Masvingo,0
2025-11-01 10:34:57,121,506,365.64,bank_transfer,Masvingo,0
2025-11-07 05:27:13,124,503,341.37,card,Harare,1
2025-11-04 22:58:29,145,503,327.84,card,Bulawayo,0
2025-11-02 14:38:13,113,502,40.28,mobile_money,Harare,0
2025-11-05 23:23:57,144,502,159.64,mobile_money,Harare,0
2025-11-04 15:58:42,108,508,281.77,bank_transfer,Mutare,0
2025-11-01 12:05:31,107,505,431.87,mobile_money,Gweru,0
2025-11-04 04:14:29,126,502,384.86,mobile_money,Bulawayo,0
2025-11-06 15:28:47,116,505,431.38,mobile_money,Masvingo,0
2025-11-07 13:04:47,144,503,6.19,mobile_money,Masvingo,1
2025-11-03 01:56:30,125,505,400.31,card,Mutare,0
2025-11-01 10:31:25,121,508,356.58,mobile_money,Harare,0
2025-11-05 12:09:50,142,510,300.07,bank_transfer,Gweru,0
2025-11-04 02:38:24,125,509,463.46,mobile_money,Gweru,0
2025-11-06 14:57:44,127,508,436.87,bank_transfer,Harare,0
2025-11-01 18:40:00,120,510,3704.18,mobile_money,Gweru,0
2025-11-06 17:34:23,115,504,139.26,mobile_money,Gweru,1
2025-11-03 19:35:58,111,504,106.06,mobile_money,Masvingo,0
2025-11-04 08:17:08,103,506,428.69,bank_transfer,Mutare,0
2025-11-01 12:10:01,121,504,470.7,card,Bulawayo,1
2025-11-02 09:54:20,130,502,323.62,mobile_money,Mutare,0
2025-11-03 13:53:41,120,506,341.01,bank_transfer,Bulawayo,0
2025-11-04 18:59:03,150,509,280.67,card,Mutare,0
2025-11-07 00:18:22,142,505,404.3,bank_transfer,Masvingo,0
2025-11-04 22:26:59,140,501,169.19,card,Harare,0
2025-11-02 12:58:57,101,501,393.64,bank_transfer,Mutare,0
2025-11-02 03:58:43,125,508,316.24,bank_transfer,Mutare,0
2025-11-07 18:58:21,138,503,469.64,bank_transfer,Mutare,1
2025-11-05 03:30:48,107,501,97.62,bank_transfer,Gweru,1
2025-11-06 12:49:14,114,503,214.16,mobile_money,Bulawayo,0
2025-11-01 17:28:06,141,504,244.72,mobile_money,Masvingo,0
2025-11-04 00:18:16,130,503,435.33,bank_transfer,Gweru,0
2025-11-07 01:33:20,136,503,139.68,bank_transfer,Masvingo,0
2025-11-01 13:53:45,112,509,11.5,bank_transfer,Mutare,1
2025-11-03 09:28:27,117,507,311.83,mobile_money,Gweru,0
2025-11-03 09:31:23,103,504,71.45,card,Mutare,0
2025-11-06 16:41:07,118,505,472.62,mobile_money,Mutare,0
2025-11-07 13:19:01,112,507,87.66,mobile_money,Masvingo,0
2025-11-02 16:15:40,106,508,96.78,card,Masvingo,0
2025-11-03 21:55:38,106,505,255.96,card,Harare,0
2025-11-07 16:51:52,115,502,317.49,mobile_money,Harare,0
2025-11-04 23:36:41,101,501,141.39,bank_transfer,Bulawayo,1
2025-11-01 22:54:32,116,501,332.8,mobile_money,Mutare,0
2025-11-04 09:13:11,148,502,349.02,mobile_money,Mutare,0
2025-11-07 01:06:03,128,509,492.81,bank_transfer,Mutare,1
2025-11-06 11:39:04,145,502,77.52,card,Masvingo,0
2025-11-06 21:59:38,129,506,329.31,card,Gweru,0
2025-11-01 21:15:01,147,505,420.62,mobile_money,Gweru,1
2025-11-06 00:13:25,111,506,444.1,bank_transfer,Harare,0
2025-11-06 06:19:17,103,505,3727.58,bank_transfer,Gweru,0
2025-11-05 09:37:34,137,505,286.26,mobile_money,Harare,0
2025-11-06 17:51:15,147,502,392.74,mobile_money,Bulawayo,0
2025-11-04 22:47:52,112,510,385.28,mobile_money,Harare,0
2025-11-01 22:30:39,121,503,129.71,card,Mutare,0
2025-11-06 21:42:53,109,507,146.59,bank_transfer,Harare,1
2025-11-06 20:39:39,128,503,90.72,bank_transfer,Mutare,0
2025-11-03 01:08:57,102,510,169.14,bank_transfer,Masvingo,1
2025-11-02 17:14:21,113,506,315.82,mobile_money,Harare,1
2025-11-03 15:34:08,133,504,266.02,card,Harare,0
2025-11-03 08:10:01,119,510,208.01,bank_transfer,Gweru,0
2025-11-01 12:23:15,122,507,210.59,bank_transfer,Gweru,0
2025-11-07 07:33:31,143,501,321.36,bank_transfer,Mutare,1
2025-11-06 13:16:26,110,501,298.28,bank_transfer,Bulawayo,0
2025-11-03 12:07:56,123,506,4618.33,bank_transfer,Gweru,1
2025-11-04 19:11:35,139,509,290.76,mobile_money,Gweru,0
2025-11-03 08:04:59,149,501,161.09,bank_transfer,Mutare,1
2025-11-02 02:22:34,112,503,3610.02,card,Harare,0
2025-11-04 22:12:07,123,505,83.12,mobile_money,Harare,1
2025-11-06 08:10:52,124,503,493.39,mobile_money,Masvingo,0
2025-11-04 20:32:51,138,505,85.73,bank_transfer,Gweru,0
2025-11-01 15:38:19,113,501,64.79,bank_transfer,Masvingo,0
2025-11-06 10:15:14,123,505,4420.38,card,Mutare,1
2025-11-07 16:39:54,133,507,186.02,card,Gweru,0
2025-11-03 00:37:21,112,504,28.17,mobile_money,Mutare,1
2025-11-07 14:08:32,150,508,178.74,card,Harare,0
2025-11-07 15:43:30,133,510,46.67,bank_transfer,Mutare,0
2025-11-05 15:53:32,120,503,154.95,bank_transfer,Harare,0
2025-11-04 04:19:27,135,505,342.88,card,Masvingo,0
2025-11-04 22:54:47,133,503,3284.74,bank_transfer,Masvingo,0
2025-11-05 11:36:05,144,501,4249.03,mobile_money,Mutare,0
2025-11-07 02:55:21,147,503,284.46,bank_transfer,Mutare,0
2025-11-01 19:52:12,147,502,334.23,card,Harare,0
2025-11-02 20:18:51,122,505,122.96,card,Mutare,1
2025-11-03 08:04:10,135,508,497.26,bank_transfer,Harare,0
2025-11-05 08:48:44,124,503,50.54,mobile_money,Mutare,0
2025-11-03 07:30:27,148,504,83.17,card,Harare,0
2025-11-05 06:55:21,144,509,465.04,mobile_money,Masvingo,0
2025-11-04 01:52:33,134,508,476.55,bank_transfer,Mutare,0
2025-11-07 11:02:19,106,502,244.63,bank_transfer,Harare,0
2025-11-04 07:22:22,125,509,67.66,mobile_money,Mutare,0
2025-11-03 10:39:41,101,506,308.07,mobile_money,Gweru,0
2025-11-02 00:40:37,103,509,207.04,card,Bulawayo,1
2025-11-04 14:11:30,128,504,369.03,card,Bulawayo,0
2025-11-04 02:53:59,135,509,272.49,bank_transfer,Masvingo,0
2025-11-01 18:49:56,132,502,12.52,card,Gweru,0
2025-11-06 21:39:50,147,502,74.4,mobile_money,Harare,0
2025-11-04 17:09:44,139,508,38.77,card,Gweru,0
2025-11-06 22:34:36,126,505,275.69,bank_transfer,Masvingo,1
2025-11-05 11:21:30,148,510,111.46,mobile_money,Masvingo,0
2025-11-06 08:53:57,124,501,67.36,mobile_money,Gweru,0
2025-11-06 03:47:49,139,507,332.31,card,Mutare,0
2025-11-03 17:16:04,147,501,488.96,mobile_money,Bulawayo,0
2025-11-03 17:41:56,136,505,156.8,bank_transfer,Gweru,0
2025-11-02 13:01:50,141,508,399.85,bank_transfer,Gweru,0
2025-11-06 22:16:03,108,506,12.86,bank_transfer,Mutare,0
2025-11-06 06:20:34,138,506,23.88,bank_transfer,Masvingo,0
2025-11-03 11:12:51,133,505,12.37,bank_transfer,Harare,0
2025-11-06 16:44:11,133,507,165.91,mobile_money,Gweru,0
2025-11-03 01:06:07,132,508,10.02,bank_transfer,Harare,0
2025-11-04 08:47:21,136,510,345.0,mobile_money,Masvingo,0
2025-11-04 07:19:36,141,510,164.21,mobile_money,Masvingo,0
2025-11-03 20:55:22,103,506,450.83,card,Mutare,0
2025-11-06 10:29:16,137,504,300.72,mobile_money,Gweru,1
2025-11-04 17:40:33,115,505,119.54,mobile_money,Mutare,0
2025-11-04 22:13:12,106,505,51.71,card,Bulawayo,0
2025-11-06 19:32:49,149,505,416.58,bank_transfer,Mutare,1
2025-11-03 01:18:26,135,506,113.61,card,Harare,0
2025-11-03 02:42:58,102,508,208.95,bank_transfer,Mutare,0
2025-11-07 08:37:14,135,504,73.35,bank_transfer,Gweru,0
2025-11-02 13:35:45,128,504,171.03,bank_transfer,Mutare,0
2025-11-05 15:46:30,136,510,386.91,mobile_money,Gweru,0
2025-11-02 13:35:17,119,505,124.82,mobile_money,Bulawayo,0
2025-11-04 02:08:35,146,503,274.77,card,Gweru,0
2025-11-04 02:53:47,129,508,237.69,bank_transfer,Harare,0
2025-11-05 12:40:11,120,505,432.51,mobile_money,Masvingo,0
2025-11-03 14:50:52,120,502,385.79,mobile_money,Bulawayo,0
2025-11-07 09:47:11,138,509,68.08,card,Mutare,0
2025-11-06 11:20:18,118,501,34.19,mobile_money,Masvingo,0
2025-11-07 05:53:17,111,505,330.9,card,Gweru,0
2025-11-05 23:11:03,137,507,2720.46,mobile_money,Masvingo,0
2025-11-05 07:24:16,129,506,355.2,mobile_money,Gweru,0
2025-11-01 21:18:15,134,503,162.2,card,Mutare,0
2025-11-03 17:36:52,124,501,434.89,mobile_money,Mutare,0
2025-11-07 16:35:55,133,509,203.91,bank_transfer,Mutare,1
2025-11-07 15:58:40,106,509,30.56,bank_transfer,Bulawayo,0
2025-11-03 16:17:40,136,509,433.65,mobile_money,Bulawayo,0
2025-11-04 18:10:11,106,503,312.57,mobile_money,Gweru,0
2025-11-06 17:02:36,105,507,126.93,bank_transfer,Masvingo,0
2025-11-04 06:48:47,134,508,436.1,card,Harare,0
2025-11-04 23:08:20,145,505,487.87,bank_transfer,Mutare,1
2025-11-07 03:39:39,103,502,308.58,card,Bulawayo,0
2025-11-02 10:11:45,110,506,368.26,mobile_money,Gweru,0
2025-11-07 04:15:43,130,510,149.05,mobile_money,Gweru,0
2025-11-06 02:54:50,109,508,44.23,card,Mutare,0
2025-11-05 01:45:35,115,507,136.36,mobile_money,Mutare,0
2025-11-03 01:05:05,103,509,353.49,bank_transfer,Mutare,0
2025-11-07 05:34:43,112,502,222.43,mobile_money,Gweru,1
2025-11-02 18:57:04,135,503,86.24,bank_transfer,Mutare,1
2025-11-06 19:08:22,124,510,498.1,mobile_money,Gweru,0
2025-11-06 13:15:53,148,506,304.44,mobile_money,Mutare,1
2025-11-02 02:19:24,136,510,96.15,mobile_money,Gweru,0
2025-11-03 06:58:24,115,507,400.16,mobile_money,Masvingo,1
2025-11-03 15:39:24,125,508,235.57,card,Gweru,1
2025-11-01 15:37:08,105,508,68.68,mobile_money,Masvingo,0
2025-11-04 02:45:44,139,508,430.89,mobile_money,Gweru,0
2025-11-05 22:40:53,115,510,164.1,card,Masvingo,1
2025-11-01 18:51:52,140,506,258.16,card,Gweru,0
2025-11-06 07:31:48,117,501,240.49,mobile_money,Mutare,0
2025-11-01 17:07:32,101,508,106.69,mobile_money,Bulawayo,0
2025-11-05 09:17:06,107,501,154.95,bank_transfer,Bulawayo,0
2025-11-01 15:16:53,108,502,278.61,mobile_money,Mutare,0
2025-11-06 01:36:18,110,508,351.49,bank_transfer,Gweru,0
2025-11-03 02:19:02,124,507,72.69,mobile_money,Harare,0
2025-11-04 16:32:34,122,502,246.3,bank_transfer,Harare,0
2025-11-07 19:03:05,102,501,481.0,card,Gweru,0
2025-11-07 01:31:10,130,503,395.01,bank_transfer,Bulawayo,0
2025-11-02 15:36:38,103,507,101.38,bank_transfer,Harare,1
2025-11-05 23:47:32,105,506,232.7,bank_transfer,Masvingo,0
2025-11-02 17:42:29,123,507,224.56,mobile_money,Masvingo,0
2025-11-04 09:11:13,136,501,120.56,mobile_money,Bulawayo,0
2025-11-06 19:57:02,111,510,2787.47,mobile_money,Masvingo,0
2025-11-03 20:06:40,107,505,359.93,mobile_money,Mutare,0
2025-11-06 02:17:39,126,509,31.7,card,Bulawayo,0
2025-11-02 05:51:27,130,508,362.24,mobile_money,Gweru,0
2025-11-06 22:51:16,132,509,2032.9,mobile_money,Masvingo,0
2025-11-05 06:06:09,138,508,103.75,card,Gweru,0
2025-11-04 03:02:26,125,509,458.34,card,Harare,0
2025-11-06 11:33:34,121,507,378.58,card,Mutare,0
2025-11-02 01:53:12,134,504,313.49,mobile_money,Masvingo,0
2025-11-07 00:09:10,122,510,170.94,bank_transfer,Gweru,0
2025-11-01 22:19:12,112,509,324.46,mobile_money,Bulawayo,0
2025-11-02 16:39:02,121,503,301.51,mobile_money,Mutare,0
2025-11-02 22:09:32,121,501,428.88,mobile_money,Masvingo,0
2025-11-02 01:53:58,101,502,74.1,mobile_money,Masvingo,1
2025-11-05 10:38:12,136,510,259.94,bank_transfer,Gweru,0
2025-11-04 21:37:56,133,501,182.11,card,Mutare,0
2025-11-04 06:06:04,102,507,60.01,mobile_money,Gweru,0
2025-11-03 14:44:53,137,507,409.14,bank_transfer,Mutare,1
2025-11-02 15:33:12,150,504,162.61,bank_transfer,Harare,0
2025-11-06 04:14:36,123,505,142.55,card,Gweru,0
2025-11-06 00:00:49,136,506,372.06,bank_transfer,Bulawayo,0
2025-11-04 21:23:11,119,503,171.0,bank_transfer,Bulawayo,0
2025-11-05 05:06:55,129,505,117.64,mobile_money,Masvingo,1
2025-11-02 22:00:12,114,503,4148.99,mobile_money,Harare,0
2025-11-06 12:32:25,123,503,481.9,mobile_money,Harare,0
2025-11-07 08:36:35,139,507,279.71,card,Gweru,0
2025-11-02 20:14:31,128,501,354.36,card,Harare,0
2025-11-01 19:53:02,133,506,125.71,bank_transfer,Masvingo,0
2025-11-07 13:46:00,133,503,443.34,card,Mutare,1
2025-11-04 19:05:13,141,508,445.91,card,Gweru,0
2025-11-01 21:43:47,137,504,330.84,mobile_money,Mutare,0
2025-11-01 15:56:30,135,506,3457.43,bank_transfer,Harare,1
2025-11-04 08:13:23,103,506,93.09,card,Gweru,0
2025-11-05 18:22:01,101,508,287.95,bank_transfer,Bulawayo,0
2025-11-07 05:14:06,144,508,410.35,card,Harare,0
2025-11-07 03:36:10,119,501,436.47,mobile_money,Bulawayo,0
2025-11-06 18:18:38,104,506,376.13,mobile_money,Mutare,0
2025-11-01 15:53:34,132,509,246.7,card,Harare,0
2025-11-02 23:24:41,106,510,435.96,bank_transfer,Bulawayo,0
2025-11-05 22:13:29,113,508,2409.01,bank_transfer,Bulawayo,1
2025-11-05 07:25:18,148,507,227.56,card,Mutare,0
2025-11-07 14:32:39,107,510,117.81,mobile_money,Mutare,0
2025-11-06 01:32:07,123,503,438.4,mobile_money,Harare,0
2025-11-07 01:15:29,124,503,321.3,card,Gweru,1
2025-11-06 18:40:54,144,505,121.45,card,Gweru,0
2025-11-06 16:50:17,142,502,248.48,card,Bulawayo,0
2025-11-03 10:06:05,133,506,437.5,bank_transfer,Masvingo,1
2025-11-02 04:56:21,117,504,315.55,mobile_money,Gweru,1
2025-11-04 03:20:54,123,510,278.8,card,Masvingo,0
2025-11-04 18:06:00,104,505,496.64,card,Mutare,0
2025-11-04 07:08:23,105,507,306.26,mobile_money,Masvingo,0
2025-11-01 15:34:04,117,506,191.3,card,Mutare,0
2025-11-05 09:41:02,109,506,135.99,card,Masvingo,0
2025-11-03 12:05:42,146,507,133.2,bank_transfer,Harare,1
2025-11-01 22:27:21,116,504,369.21,mobile_money,Bulawayo,1
2025-11-07 18:29:56,133,509,387.57,card,Harare,0
2025-11-06 19:41:44,101,506,267.91,bank_transfer,Mutare,0
2025-11-03 01:45:54,125,505,223.82,bank_transfer,Gweru,0
2025-11-06 15:45:27,115,509,156.32,mobile_money,Bulawayo,0
2025-11-05 02:49:09,101,507,74.88,mobile_money,Mutare,0
2025-11-01 19:15:27,107,503,3612.07,bank_transfer,Mutare,0
2025-11-03 15:16:54,113,505,80.06,bank_transfer,Harare,0
2025-11-05 07:14:11,139,508,64.33,card,Bulawayo,0
2025-11-03 12:34:10,138,507,465.71,bank_transfer,Bulawayo,0
2025-11-03 09:14:11,139,507,121.46,mobile_money,Masvingo,0
2025-11-01 18:16:11,144,510,210.8,bank_transfer,Masvingo,0
2025-11-03 04:54:24,134,508,84.82,card,Harare,1
2025-11-01 13:32:04,130,505,97.63,bank_transfer,Bulawayo,0
2025-11-05 12:42:04,129,509,340.81,mobile_money,Masvingo,0
2025-11-04 17:08:46,123,509,23.68,bank_transfer,Mutare,0
2025-11-04 08:43:47,102,508,261.12,bank_transfer,Masvingo,1
2025-11-02 03:52:51,111,509,42.21,mobile_money,Mutare,0
2025-11-01 11:24:47,123,509,312.64,card,Bulawayo,0
2025-11-01 20:04:56,118,506,55.17,card,Harare,1
2025-11-03 14:35:31,121,508,294.79,mobile_money,Bulawayo,0
2025-11-07 19:51:51,115,504,270.66,card,Bulawayo,0
2025-11-05 19:43:15,148,502,394.34,mobile_money,Bulawayo,0
2025-11-03 11:28:53,109,503,3673.59,bank_transfer,Harare,0
2025-11-03 23:24:59,130,501,393.85,card,Harare,0
2025-11-01 09:40:52,128,501,54.52,mobile_money,Gweru,1
2025-11-04 16:19:37,118,505,271.02,card,Masvingo,0
2025-11-03 08:05:13,117,501,23.87,bank_transfer,Masvingo,0
2025-11-02 11:59:36,105,503,305.9,bank_transfer,Harare,1
2025-11-04 04:38:43,105,502,52.66,mobile_money,Harare,0
2025-11-02 23:49:19,146,505,391.09,bank_transfer,Masvingo,0
2025-11-01 17:40:20,144,507,371.11,mobile_money,Bulawayo,0
2025-11-02 23:54:54,150,505,257.95,mobile_money,Harare,0
2025-11-03 23:33:01,139,506,384.81,mobile_money,Gweru,0
2025-11-01 20:07:17,116,502,430.74,bank_transfer,Mutare,0
2025-11-01 17:18:16,107,510,194.78,card,Gweru,0
2025-11-07 00:14:20,115,507,342.85,bank_transfer,Masvingo,1
2025-11-03 00:18:38,110,501,230.5,bank_transfer,Harare,0
2025-11-06 16:06:36,109,507,373.86,bank_transfer,Mutare,1
2025-11-02 18:42:26,147,506,492.55,card,Bulawayo,0
2025-11-05 18:30:34,126,507,287.86,card,Harare,0
2025-11-07 10:27:10,123,507,225.67,bank_transfer,Bulawayo,0
2025-11-06 19:40:53,114,505,121.14,bank_transfer,Gweru,0
2025-11-07 08:29:38,104,510,284.64,card,Masvingo,1
2025-11-03 13:50:38,141,505,312.47,bank_transfer,Harare,0
2025-11-05 06:29:28,115,502,197.48,card,Gweru,1
2025-11-07 08:32:31,118,507,255.36,card,Bulawayo,0
2025-11-07 07:30:51,114,505,302.96,card,Mutare,0
2025-11-01 14:01:17,117,502,255.46,mobile_money,Masvingo,0
2025-11-01 15:16:14,128,502,106.47,mobile_money,Harare,0
2025-11-01 14:34:51,139,507,50.41,bank_transfer,Mutare,1
2025-11-02 20:41:05,102,507,455.7,bank_transfer,Harare,1
2025-11-06 04:38:32,140,504,486.0,card,Harare,1
2025-11-02 15:07:56,150,509,461.46,card,Mutare,0
2025-11-03 13:28:06,120,508,160.93,bank_transfer,Masvingo,0
2025-11-02 23:53:07,122,507,172.69,card,Harare,1
2025-11-01 14:54:58,136,503,378.39,mobile_money,Masvingo,1
2025-11-06 03:48:56,106,506,490.17,bank_transfer,Masvingo,0
2025-11-05 11:07:30,142,509,295.13,mobile_money,Mutare,0
2025-11-06 12:20:55,122,510,287.93,card,Mutare,0
2025-11-01 15:56:12,113,505,101.89,bank_transfer,Bulawayo,1
2025-11-06 19:35:24,141,508,232.48,card,Gweru,0
2025-11-02 02:02:33,143,502,281.32,bank_transfer,Bulawayo,0
2025-11-07 08:28:26,106,504,57.28,bank_transfer,Mutare,0
2025-11-04 07:10:51,120,506,379.2,mobile_money,Harare,0
2025-11-07 07:43:45,107,502,84.31,card,Harare,0
2025-11-05 02:51:40,112,509,10.93,card,Masvingo,0
2025-11-02 18:43:17,136,509,96.16,bank_transfer,Harare,0
2025-11-01 16:34:19,141,510,206.69,card,Masvingo,0
2025-11-07 02:51:30,122,502,25.14,bank_transfer,Gweru,0
2025-11-04 07:56:14,132,507,3266.49,card,Harare,0
2025-11-04 20:12:45,121,504,3614.22,card,Harare,0
2025-11-02 18:08:00,102,501,348.33,bank_transfer,Gweru,1
2025-11-07 00:50:36,138,508,3924.17,mobile_money,Bulawayo,0
2025-11-04 12:43:44,119,505,438.67,card,Mutare,0
2025-11-01 13:39:46,125,507,390.42,bank_transfer,Mutare,0
2025-11-04 21:16:52,104,502,184.57,bank_transfer,Mutare,0
2025-11-04 22:30:41,143,509,444.1,bank_transfer,Harare,0
2025-11-03 13:57:49,135,501,365.7,card,Mutare,0
2025-11-06 12:34:31,111,509,415.81,bank_transfer,Harare,0
2025-11-06 20:31:48,133,506,89.24,mobile_money,Gweru,0
2025-11-05 07:49:59,102,502,4968.07,mobile_money,Harare,1
2025-11-02 14:26:10,145,508,313.35,mobile_money,Harare,0
2025-11-01 20:53:59,138,504,298.53,bank_transfer,Harare,0
2025-11-05 04:06:57,129,503,4846.57,card,Gweru,1
2025-11-05 15:19:15,124,508,84.82,mobile_money,Masvingo,0
2025-11-03 02:44:27,123,507,60.95,bank_transfer,Gweru,0
2025-11-05 20:51:25,117,503,43.08,card,Bulawayo,0
2025-11-05 03:36:52,111,506,116.36,mobile_money,Mutare,0
2025-11-04 05:47:41,149,508,167.53,mobile_money,Masvingo,0
2025-11-01 16:31:57,111,507,404.5,mobile_money,Masvingo,0
2025-11-04 16:39:42,103,505,378.13,bank_transfer,Mutare,0
2025-11-05 23:29:15,120,502,145.86,bank_transfer,Masvingo,0
2025-11-03 13:52:06,150,503,150.21,card,Harare,0
